name,state,state_code,type,degree_length,cost_type,in_state,AY2017,AY2016,AY2015,AY2014,AY2013,AY2012,AY2011,AY2010,AY2009
Mount Saint Joseph University,NA,OH,NA,NA,tuition,in,29100,28300,27500,26850,25800,25100,24400,23550,22800
Nebraska Christian College of Hope International University,NA,NE,NA,NA,total,in,29540,28750,27450,25450,23450,24750,22350,21550,20750
Nebraska Christian College of Hope International University,NA,NE,NA,NA,total,out,29540,28750,27450,25450,23450,24750,22350,21550,20750
Nebraska Christian College of Hope International University,NA,NE,NA,NA,tuition,in,16830,16200,15000,13200,11300,12600,11200,11200,10800
Nebraska Methodist College of Nursing & Allied Health,NA,NE,NA,NA,total,in,31708,28012,27538,27708,27334,26394,25072,22437,21752
Nebraska Methodist College of Nursing & Allied Health,NA,NE,NA,NA,total,out,31708,28012,27538,27708,27334,26394,25072,22437,21752
Nebraska Methodist College of Nursing & Allied Health,NA,NE,NA,NA,tuition,in,15980,13802,13418,13614,13302,12510,12000,11640,11304
New Hope Christian College-Eugene,NA,OR,NA,NA,total,in,25930,25130,25130,27150,26060,24900,22250,21292,18843
New Hope Christian College-Eugene,NA,OR,NA,NA,total,out,25930,25130,25130,27150,26060,24900,22250,21292,18843
New Hope Christian College-Eugene,NA,OR,NA,NA,tuition,in,14830,14230,14230,15950,14750,13590,13190,12430,10923
New Mexico State University-Main Campus,NA,NM,NA,NA,total,in,20159,19144,19144,19018,18255,19577,18894,18463,17434
New Mexico State University-Main Campus,NA,NM,NA,NA,total,out,34720,32702,32702,32180,31679,32132,31335,29743,27586
New Mexico State University-Main Campus,NA,NM,NA,NA,tuition,in,6461,6094,6094,5950,6220,6513,5825,5400,4998
North Carolina A & T State University,NA,NC,NA,NA,total,in,17886,19447,17943,16635,15929,15288,14721,14300,13327
North Carolina A & T State University,NA,NC,NA,NA,total,out,30776,32207,30703,29395,27010,25886,24355,23742,23184
North Carolina A & T State University,NA,NC,NA,NA,tuition,in,6526,6372,5972,5642,5422,5059,4668,4416,3696
North Carolina State University at Raleigh,NA,NC,NA,NA,total,in,23700,23039,22398,22954,22184,20644,19388,18427,16715
North Carolina State University at Raleigh,NA,NC,NA,NA,total,out,42048,40558,38749,38209,35639,33809,32223,30962,29200
North Carolina State University at Raleigh,NA,NC,NA,NA,tuition,in,9058,8880,8581,8296,8206,7788,7018,6529,5475
North Dakota State University-Main Campus,NA,ND,NA,NA,total,in,21452,20663,20308,19924,19460,18957,18552,17736,16323
North Dakota State University-Main Campus,NA,ND,NA,NA,total,out,33478,32227,31602,30953,30042,29203,28798,27167,25422
North Dakota State University-Main Campus,NA,ND,NA,NA,tuition,in,8666,8327,8098,7940,7660,7353,7270,6646,6455
Northampton County Area Community College,NA,PA,NA,NA,total,in,24364,23666,22272,22120,21548,20906,20079,19361,18464
Northampton County Area Community College,NA,PA,NA,NA,total,out,28744,27926,26412,26140,25448,24686,23709,22841,21824
Northampton County Area Community College,NA,PA,NA,NA,tuition,in,9240,8970,8700,8400,8100,7830,7500,7170,6930
Northeastern Oklahoma A&M College,NA,OK,NA,NA,total,in,15698,15198,14692,14367,13775,12884,12260,9773,9449
Northeastern Oklahoma A&M College,NA,OK,NA,NA,total,out,21488,20838,20032,19467,18530,17474,16572,13823,13259
Northeastern Oklahoma A&M College,NA,OK,NA,NA,tuition,in,4448,4178,3832,3772,3525,3194,3040,2778,2640
Northwestern State University of Louisiana,NA,LA,NA,NA,total,in,21399,21102,20146,19555,18436,17266,16437,15550,14786
Northwestern State University of Louisiana,NA,LA,NA,NA,total,out,32187,31890,30934,30343,28556,26632,25007,23292,21472
Northwestern State University of Louisiana,NA,LA,NA,NA,tuition,in,7922,7620,7006,6863,6207,5557,5049,4461,4009
Northwood University,NA,MI,NA,NA,total,in,40376,39098,37752,36406,35028,33402,32018,31302,30117
Northwood University,NA,MI,NA,NA,total,out,40376,39098,37752,36406,35028,33402,32018,31302,30117
Northwood University,NA,MI,NA,NA,tuition,in,26080,25130,24170,23132,22130,20996,20140,19272,18408
Ohio State University-Main Campus,NA,OH,NA,NA,total,in,27037,25847,25579,25785,25479,24919,26871,25854,24159
Ohio State University-Main Campus,NA,OH,NA,NA,total,out,46141,44039,42907,42285,41199,40327,41766,40038,37731
Ohio State University-Main Campus,NA,OH,NA,NA,tuition,in,10592,10037,10037,10037,10037,10037,9735,9420,8679
Ohio State University-Mansfield Campus,NA,OH,NA,NA,total,in,22302,22366,22366,22216,22036,21628,22635,18358,16507
Ohio State University-Mansfield Campus,NA,OH,NA,NA,total,out,41406,40558,39694,38716,37756,37036,37530,32542,30079
Ohio State University-Mansfield Campus,NA,OH,NA,NA,tuition,in,7140,7140,7140,7140,7140,7140,6327,6102,5661
Ohio State University-Newark Campus,NA,OH,NA,NA,total,in,22302,22366,22366,22216,22036,21628,22635,21028,19027
Ohio State University-Newark Campus,NA,OH,NA,NA,total,out,41406,40558,39694,38716,37756,37036,37530,35212,32599
Ohio State University-Newark Campus,NA,OH,NA,NA,tuition,in,7140,7140,7140,7140,7140,7140,6327,6102,5661
Ohio University-Main Campus,NA,OH,NA,NA,total,in,27242,26656,26494,24858,24396,23948,23343,24069,22905
Ohio University-Main Campus,NA,OH,NA,NA,total,out,36706,36120,35458,33822,33360,32912,32307,33033,31869
Ohio University-Main Campus,NA,OH,NA,NA,tuition,in,11896,11744,11548,10602,10446,10282,9936,9603,8973
Ohr Hameir Theological Seminary,NA,NY,NA,NA,total,in,20850,20100,19600,19100,18600,17600,17350,16960,15850
Ohr Hameir Theological Seminary,NA,NY,NA,NA,total,out,20850,20100,19600,19100,18600,17600,17350,16960,15850
Ohr Hameir Theological Seminary,NA,NY,NA,NA,tuition,in,11250,10500,10000,9500,9000,8300,8100,7815,7450
Oklahoma State University Institute of Technology,NA,OK,NA,NA,total,in,13332,15325,14731,14008,13630,13343,11784,11973,11105
Oklahoma State University Institute of Technology,NA,OK,NA,NA,total,out,18942,20935,20341,19618,19240,18653,17094,17283,16415
Oklahoma State University Institute of Technology,NA,OK,NA,NA,tuition,in,5250,5100,4860,4605,4395,4215,4050,3795,3705
Oklahoma State University-Main Campus,NA,OK,NA,NA,total,in,23648,23071,22308,21742,21842,21602,20787,20289,19082
Oklahoma State University-Main Campus,NA,OK,NA,NA,total,out,38686,37193,35508,34327,34427,33617,32135,31111,29436
Oklahoma State University-Main Campus,NA,OK,NA,NA,tuition,in,8738,8321,7778,7442,7442,7442,7107,6779,6202
Oregon College of Art and Craft,NA,OR,NA,NA,total,in,47000,45030,41280,39320,37745,35600,35484,31448,27857
Oregon College of Art and Craft,NA,OR,NA,NA,total,out,47000,45030,41280,39320,37745,35600,35484,31448,27857
Oregon College of Art and Craft,NA,OR,NA,NA,tuition,in,33200,32130,29580,28320,27145,24900,24271,21973,21707
Ottawa University-Ottawa,NA,KS,NA,NA,total,in,42410,41084,39744,38232,36482,35115,32994,31746,30976
Ottawa University-Ottawa,NA,KS,NA,NA,total,out,42410,41084,39744,38232,36482,35115,32994,31746,30976
Ottawa University-Ottawa,NA,KS,NA,NA,tuition,in,28550,27096,26204,25154,23964,23000,21680,20400,19450
Our Lady of the Lake University,NA,TX,NA,NA,total,in,42181,39532,38204,37233,37078,36054,34583,33238,31862
Our Lady of the Lake University,NA,TX,NA,NA,total,out,42181,39532,38204,37233,37078,36054,34583,33238,31862
Our Lady of the Lake University,NA,TX,NA,NA,tuition,in,28192,27160,26148,24596,23938,23420,22756,21900,20824
Pace University-New York,NA,NY,NA,NA,total,in,64982,64022,62241,58415,56999,54318,49802,48254,47024
Pace University-New York,NA,NY,NA,NA,total,out,64982,64022,62241,58415,56999,54318,49802,48254,47024
Pace University-New York,NA,NY,NA,NA,tuition,in,43986,42772,41333,39697,38069,36614,35032,33702,32816
Paul Smiths College of Arts and Science,NA,NY,NA,NA,total,in,44551,43393,44050,41214,40021,38868,38865,37875,35945
Paul Smiths College of Arts and Science,NA,NY,NA,NA,total,out,44551,43393,44050,41214,40021,38868,38865,37875,35945
Paul Smiths College of Arts and Science,NA,NY,NA,NA,tuition,in,27621,27103,27130,26146,25261,24408,23695,22985,22095
Pennsylvania State University-Main Campus,NA,PA,NA,NA,total,in,36344,35758,35068,34598,33592,31854,31002,29684,28520
Pennsylvania State University-Main Campus,NA,PA,NA,NA,total,out,51572,50240,48900,47548,46166,44156,43084,41548,40050
Pennsylvania State University-Main Campus,NA,PA,NA,NA,tuition,in,18436,17900,17514,17502,16992,16444,15984,15250,14416
Pennsylvania State University-Penn State Altoona,NA,PA,NA,NA,total,in,33098,32686,32164,31684,30840,29310,28654,27684,26854
Pennsylvania State University-Penn State Altoona,NA,PA,NA,NA,total,out,41600,40692,39898,38916,37902,36204,35426,34262,33182
Pennsylvania State University-Penn State Altoona,NA,PA,NA,NA,tuition,in,15190,14828,14610,14588,14240,13900,13636,13250,12750
Pennsylvania State University-Penn State Beaver,NA,PA,NA,NA,total,in,31602,31536,31214,30732,30070,28760,28120,27164,26354
Pennsylvania State University-Penn State Beaver,NA,PA,NA,NA,total,out,39236,38416,37900,37418,36676,35316,34560,33420,32372
Pennsylvania State University-Penn State Beaver,NA,PA,NA,NA,tuition,in,13694,13678,13660,13636,13470,13350,13102,12730,12250
Pennsylvania State University-Penn State Berks,NA,PA,NA,NA,total,in,33098,32686,32164,31684,30840,29310,28654,27684,26854
Pennsylvania State University-Penn State Berks,NA,PA,NA,NA,total,out,41600,40692,39898,38916,37902,36204,35426,34262,33182
Pennsylvania State University-Penn State Berks,NA,PA,NA,NA,tuition,in,15190,14828,14610,14588,14240,13900,13636,13250,12750
Pennsylvania State University-Penn State Erie-Behrend College,NA,PA,NA,NA,total,in,33098,32686,32164,31684,30840,29310,28654,27684,26854
Pennsylvania State University-Penn State Erie-Behrend College,NA,PA,NA,NA,total,out,41600,40692,39898,38916,37902,36204,35426,34262,33182
Pennsylvania State University-Penn State Erie-Behrend College,NA,PA,NA,NA,tuition,in,15190,14828,14610,14588,14240,13900,13636,13250,12750
Pennsylvania State University-Penn State Greater Allegheny,NA,PA,NA,NA,total,in,31602,31524,31214,30744,30064,28766,28120,27164,26354
Pennsylvania State University-Penn State Greater Allegheny,NA,PA,NA,NA,total,out,39236,38404,37900,37430,36670,35322,34560,33420,32372
Pennsylvania State University-Penn State Greater Allegheny,NA,PA,NA,NA,tuition,in,13694,13666,13660,13648,13464,13356,13102,12730,12250
Pennsylvania State University-Penn State Harrisburg,NA,PA,NA,NA,total,in,33098,32686,32164,31684,30840,29310,28646,27674,26854
Pennsylvania State University-Penn State Harrisburg,NA,PA,NA,NA,total,out,41600,40692,39898,38916,37902,36204,35418,34252,33182
Pennsylvania State University-Penn State Harrisburg,NA,PA,NA,NA,tuition,in,15190,14828,14610,14588,14240,13900,13628,13240,12750
Pennsylvania State University-Penn State Hazleton,NA,PA,NA,NA,total,in,32368,31930,31456,30978,30150,28710,28066,27112,26304
Pennsylvania State University-Penn State Hazleton,NA,PA,NA,NA,total,out,40286,39364,38650,37814,36826,35266,34506,33368,32322
Pennsylvania State University-Penn State Hazleton,NA,PA,NA,NA,tuition,in,14460,14072,13902,13882,13550,13300,13048,12678,12200
Pennsylvania State University-Penn State Mont Alto,NA,PA,NA,NA,total,in,31602,31536,31224,30744,30070,28766,28120,27164,26354
Pennsylvania State University-Penn State Mont Alto,NA,PA,NA,NA,total,out,39236,38416,37910,37430,36676,35322,34560,33420,32372
Pennsylvania State University-Penn State Mont Alto,NA,PA,NA,NA,tuition,in,13694,13678,13670,13648,13470,13356,13102,12730,12250
Pennsylvania State University-Penn State Schuylkill,NA,PA,NA,NA,total,in,32306,31930,31456,30966,30150,28648,28012,27060,26254
Pennsylvania State University-Penn State Schuylkill,NA,PA,NA,NA,total,out,40224,39364,38650,37802,36826,35204,34452,33316,32272
Pennsylvania State University-Penn State Schuylkill,NA,PA,NA,NA,tuition,in,14398,14072,13902,13870,13550,13238,12994,12626,12150
Pittsburgh Technical College,NA,PA,NA,NA,total,in,33609,32831,31294,30088,29319,29281,28759,28194,27485
Pittsburgh Technical College,NA,PA,NA,NA,total,out,33609,32831,31294,30088,29319,29281,28759,28194,27485
Pittsburgh Technical College,NA,PA,NA,NA,tuition,in,16817,16415,16192,15657,15356,15356,15055,14760,14400
Pomeroy College of Nursing at Crouse Hospital,NA,NY,NA,NA,total,in,23894,22127,21524,22581,18846,17516,16876,15960,15280
Pomeroy College of Nursing at Crouse Hospital,NA,NY,NA,NA,total,out,23894,22127,21524,28844,24915,23438,22798,21948,20714
Pomeroy College of Nursing at Crouse Hospital,NA,NY,NA,NA,tuition,in,12145,11755,11078,10287,9693,9546,9366,9290,8700
Prairie View A & M University,NA,TX,NA,NA,total,in,23750,22669,22016,20996,17592,16871,16469,16920,18578
Prairie View A & M University,NA,TX,NA,NA,total,out,37279,35988,34543,32463,26178,25295,23981,26220,26888
Prairie View A & M University,NA,TX,NA,NA,tuition,in,9959,10059,9745,9461,6764,6404,6132,6856,6763
Pratt Institute-Main,NA,NY,NA,NA,total,in,65308,63430,62882,60756,58734,56398,53990,51610,49636
Pratt Institute-Main,NA,NY,NA,NA,total,out,65308,63430,62882,60756,58734,56398,53990,51610,49636
Pratt Institute-Main,NA,NY,NA,NA,tuition,in,50038,48154,46586,44804,43126,41092,38980,36790,34880
Purdue University-Main Campus,NA,IN,NA,NA,total,in,22812,23032,23032,23002,23242,23468,22748,21820,20638
Purdue University-Main Campus,NA,IN,NA,NA,total,out,41614,41834,41834,41804,42044,42270,40916,39372,37118
Purdue University-Main Campus,NA,IN,NA,NA,tuition,in,9992,10002,10002,10002,9992,9900,9478,9070,8638
Rabbinical College Bobover Yeshiva Bnei Zion,NA,NY,NA,NA,total,in,16050,16050,16050,15050,16260,16260,16260,14510,12870
Rabbinical College Bobover Yeshiva Bnei Zion,NA,NY,NA,NA,total,out,16050,16050,16050,15050,16260,16260,16260,14510,12870
Rabbinical College Bobover Yeshiva Bnei Zion,NA,NY,NA,NA,tuition,in,7750,7750,7750,7750,8960,8960,8960,7560,6160
Rabbinical College Telshe,NA,OH,NA,NA,total,in,17900,17600,17400,17000,16700,16200,16200,15200,15200
Rabbinical College Telshe,NA,OH,NA,NA,total,out,17900,17600,17400,17000,16700,16200,16200,15200,15200
Rabbinical College Telshe,NA,OH,NA,NA,tuition,in,10800,10500,10300,9900,9600,8100,8100,7500,7500
Richard Bland College of William and Mary,NA,VA,NA,NA,total,in,23253,22280,18153,18138,17884,17565,18879,15821,17576
Richard Bland College of William and Mary,NA,VA,NA,NA,total,out,37150,34883,27896,28096,27722,27431,28521,24931,26304
Richard Bland College of William and Mary,NA,VA,NA,NA,tuition,in,7823,7140,5493,5058,4020,3658,3472,3284,3102
Robert Morris University Illinois,NA,IL,NA,NA,total,in,45309,44268,42912,39657,39114,38004,36360,34836,33345
Robert Morris University Illinois,NA,IL,NA,NA,total,out,45309,44268,42912,39657,39114,38004,36360,34836,33345
Robert Morris University Illinois,NA,IL,NA,NA,tuition,in,26700,25800,25200,23700,22800,22200,21600,20100,19200
Rutgers University-Camden,NA,NJ,NA,NA,total,in,31082,30509,29923,29492,28645,28442,27078,26628,25262
Rutgers University-Camden,NA,NJ,NA,NA,total,out,46505,45652,44813,43787,42205,41318,39740,37687,35894
Rutgers University-Camden,NA,NJ,NA,NA,tuition,in,14501,14238,14000,13683,13348,12923,12615,12364,11698
Rutgers University-New Brunswick,NA,NJ,NA,NA,total,in,31577,30995,30398,29933,29468,28798,28253,27700,26338
Rutgers University-New Brunswick,NA,NJ,NA,NA,total,out,47518,46646,45788,44711,43492,42118,40915,39162,37510
Rutgers University-New Brunswick,NA,NJ,NA,NA,tuition,in,14638,14372,14131,13813,13499,13073,12754,12582,11886
Rutgers University-Newark,NA,NJ,NA,NA,total,in,31838,31251,30651,30177,29768,29188,28544,27624,26345
Rutgers University-Newark,NA,NJ,NA,NA,total,out,47779,46902,46041,44955,43792,42508,41206,39086,36977
Rutgers University-Newark,NA,NJ,NA,NA,tuition,in,14085,13829,13597,13297,12998,12590,12294,12069,11414
Saint Ambrose University,NA,IA,NA,NA,total,in,44838,43503,42446,41280,40146,38640,37255,35945,34345
Saint Ambrose University,NA,IA,NA,NA,total,out,44838,43503,42446,41280,40146,38640,37255,35945,34345
Saint Ambrose University,NA,IA,NA,NA,tuition,in,30016,29150,28380,27540,26740,25970,24920,23910,22590
Saint Charles Borromeo Seminary-Overbrook,NA,PA,NA,NA,total,in,39170,39170,38175,37250,37000,36410,35795,31900,26850
Saint Charles Borromeo Seminary-Overbrook,NA,PA,NA,NA,total,out,39170,39170,38175,37250,37000,36410,35795,31900,26850
Saint Charles Borromeo Seminary-Overbrook,NA,PA,NA,NA,tuition,in,20655,20655,20050,19500,19500,19150,18775,18228,15190
Saint Edward's University,NA,TX,NA,NA,total,in,58700,55800,53200,50600,47500,44300,41400,39000,37000
Saint Edward's University,NA,TX,NA,NA,total,out,58700,55800,53200,50600,47500,44300,41400,39000,37000
Saint Edward's University,NA,TX,NA,NA,tuition,in,43300,41178,38720,36550,33720,31110,28700,26484,24440
Saint Francis University,NA,PA,NA,NA,total,in,51994,49344,47678,46838,45038,43178,41478,39100,37770
Saint Francis University,NA,PA,NA,NA,total,out,51994,49344,47678,46838,45038,43178,41478,39100,37770
Saint Francis University,NA,PA,NA,NA,tuition,in,35066,33344,32178,31078,29992,28878,27808,26534,25554
Saint John Fisher College,NA,NY,NA,NA,total,in,47770,46120,44650,43208,41370,39890,38570,37360,36210
Saint John Fisher College,NA,NY,NA,NA,total,out,47770,46120,44650,43208,41370,39890,38570,37360,36210
Saint John Fisher College,NA,NY,NA,NA,tuition,in,33120,31880,30690,29550,28430,27370,26260,25270,24320
Saint John Vianney College Seminary,NA,FL,NA,NA,total,in,37200,36900,37300,37300,37300,32000,31300,31300,31300
Saint John Vianney College Seminary,NA,FL,NA,NA,total,out,37200,36900,37300,37300,37300,32000,31300,31300,31300
Saint John Vianney College Seminary,NA,FL,NA,NA,tuition,in,21000,21100,21100,21100,21100,17100,17000,17000,17000
Saint Johns University,NA,MN,NA,NA,total,in,55872,54024,52230,50384,48546,46426,44250,41920,39750
Saint Johns University,NA,MN,NA,NA,total,out,55872,54024,52230,50384,48546,46426,44250,41920,39750
Saint Johns University,NA,MN,NA,NA,tuition,in,43356,41732,40226,38704,37162,35486,33606,31576,29936
Saint Joseph Seminary College,NA,LA,NA,NA,total,in,35640,33817,33817,32953,32125,30965,30023,28100,26550
Saint Joseph Seminary College,NA,LA,NA,NA,total,out,35640,33817,33817,32953,32125,30965,30023,28100,26550
Saint Joseph Seminary College,NA,LA,NA,NA,tuition,in,17868,16913,16913,16598,16140,15500,14738,13815,12957
Saint Louis Christian College,NA,MO,NA,NA,total,in,20510,20140,18655,17525,16295,28581,29061,26760,23210
Saint Louis Christian College,NA,MO,NA,NA,total,out,20510,20140,18655,17525,16295,28581,29061,26760,23210
Saint Louis Christian College,NA,MO,NA,NA,tuition,in,11610,11240,10075,9145,8215,15700,16180,14200,11650
Saint Mary-of-the-Woods College,NA,IN,NA,NA,total,in,45064,44272,44072,43241,42362,40836,40606,36890,35010
Saint Mary-of-the-Woods College,NA,IN,NA,NA,total,out,45064,44272,44072,43241,42362,40836,40606,36890,35010
